"X","Y","OBJECTID","EVENT_UNIQUE_ID","REPORT_DATE","OCC_DATE","REPORT_YEAR","REPORT_MONTH","REPORT_DAY","REPORT_DOY","REPORT_DOW","REPORT_HOUR","OCC_YEAR","OCC_MONTH","OCC_DAY","OCC_DOY","OCC_DOW","OCC_HOUR","DIVISION","LOCATION_TYPE","PREMISES_TYPE","UCR_CODE","UCR_EXT","OFFENCE","MCI_CATEGORY","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","LONG_WGS84","LAT_WGS84"
-8829758.80709233,5413625.42667841,392831,"GO-20241186759","2024/06/01 05:00:00+00","2024/05/31 05:00:00+00",2024,"June",1,153,"Saturday  ",12,2024,"May",31,152,"Friday    ",17,"D55","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","065","Greenwood-Coxwell (65)","065","Greenwood-Coxwell (65)",-79.3190729153497,43.6642185755611
-8831363.11542982,5428557.66926487,392832,"GO-20241183952","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",0,2024,"June",1,153,"Saturday  ",0,"D33","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","150","Fenside-Parkwoods (150)","045","Parkwoods-Donalda (45)",-79.3334846620257,43.7611758168503
-8853641.72701953,5420331.35216499,392833,"GO-20241184127","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",1,2024,"June",1,153,"Saturday  ",1,"D12","Apartment (Rooming House, Condo)","Apartment",2120,210,"Unlawfully In Dwelling-House","Break and Enter","113","Weston (113)","113","Weston (113)",-79.5336168345541,43.7077805375844
-8838477.9974907,5411212.13385504,392834,"GO-20241189965","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",20,2024,"June",1,153,"Saturday  ",20,"D14","Bar / Restaurant","Commercial",1430,100,"Assault","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.3973987349132,43.6485339876376
-8836355.71544373,5413942.94557378,392835,"GO-20241189755","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"June",1,153,"Saturday  ",19,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","074","North St.James Town (74)","074","North St.James Town (74)",-79.3783339514245,43.6662819053856
-8835605.08811732,5411870.79431347,392836,"GO-20241188701","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",17,2024,"June",1,153,"Saturday  ",17,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","073","Moss Park (73)","073","Moss Park (73)",-79.3715909514308,43.6528151919188
-8837523.63356619,5409956.69794427,392837,"GO-20241190479","2024/06/01 05:00:00+00","2023/12/16 05:00:00+00",2024,"June",1,153,"Saturday  ",21,2023,"December",16,350,"Saturday  ",10,"D52","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","165","Harbourfront-CityPlace (165)","077","Waterfront Communities-The Island (77)",-79.3888255380036,43.6403729793294
-8838804.92034862,5409609.43342434,392838,"GO-20241191097","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",23,2024,"June",1,153,"Saturday  ",14,"D14","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","165","Harbourfront-CityPlace (165)","077","Waterfront Communities-The Island (77)",-79.4003355332201,43.6381153772833
-8837224.57486737,5414319.61328047,392839,"GO-20241190751","2024/06/01 05:00:00+00","2024/05/30 05:00:00+00",2024,"June",1,153,"Saturday  ",22,2024,"May",30,151,"Thursday  ",14,"D51","Dealership (Car, Motorcycle, Marine, Trailer, Etc.)","Commercial",1420,100,"Assault With Weapon","Assault","167","Church-Wellesley (167)","075","Church-Yonge Corridor (75)",-79.3861390484279,43.6687295080645
-8839011.95256024,5422998.04259953,392840,"GO-20241189396","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",18,2024,"June",1,153,"Saturday  ",18,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","105","Lawrence Park North (105)","105","Lawrence Park North (105)",-79.4021953350534,43.725094674516
-8835331.46503158,5411956.83033771,392841,"GO-20241190706","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",23,2024,"June",1,153,"Saturday  ",22,"D51","Bar / Restaurant","Commercial",1430,100,"Assault","Assault","073","Moss Park (73)","073","Moss Park (73)",-79.3691329532559,43.6533743924781
-8832488.0834871,5420275.25811541,392842,"GO-20241189866","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"June",1,153,"Saturday  ",19,"D53","Open Areas (Lakes, Parks, Rivers)","Outside",1420,110,"Assault Bodily Harm","Assault","055","Thorncliffe Park (55)","055","Thorncliffe Park (55)",-79.3435904222445,43.7074162801405
-8860291.25531499,5425105.66282657,392843,"GO-20241190644","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",22,2024,"June",1,153,"Saturday  ",22,"D23","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1450,120,"Discharge Firearm With Intent","Assault","002","Mount Olive-Silverstone-Jamestown (2)","002","Mount Olive-Silverstone-Jamestown (2)",-79.5933505642914,43.738775373382
-8846358.53623378,5412409.4787176,392844,"GO-20241190048","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",22,2024,"June",1,153,"Saturday  ",19,"D11","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","088","High Park North (88)","088","High Park North (88)",-79.4681908194986,43.6563163410307
-8846575.60334089,5432049.36651328,392845,"GO-20241186951","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",14,2024,"June",1,153,"Saturday  ",14,"D32","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,100,"Assault With Weapon","Assault","027","York University Heights (27)","027","York University Heights (27)",-79.4701407655093,43.7838252902536
-8829331.41327327,5428047.31824257,392846,"GO-20241187976","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",15,2024,"June",1,153,"Saturday  ",10,"D41","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","119","Wexford/Maryvale (119)","119","Wexford/Maryvale (119)",-79.3152335709744,43.7578646224932
-8833727.57269504,5433411.03430526,392847,"GO-20241190124","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",20,2024,"June",1,153,"Saturday  ",20,"D33","Gas Station (Self, Full, Attached Convenience)","Commercial",1430,100,"Assault","Assault","048","Hillcrest Village (48)","048","Hillcrest Village (48)",-79.3547249434761,43.7926556486918
-8856427.16598983,5418247.32228772,392848,"GO-20241189997","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",20,2024,"June",1,153,"Saturday  ",20,"D23","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","006","Kingsview Village-The Westway (6)","006","Kingsview Village-The Westway (6)",-79.5586388586282,43.6942459837147
-8839362.31985952,5413955.19594336,392849,"GO-20241189194","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",18,2024,"June",1,153,"Saturday  ",18,"D14","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2130,210,"Theft Over","Theft Over","095","Annex (95)","095","Annex (95)",-79.4053427380041,43.6663615099583
-8842004.30674537,5424213.29889723,392850,"GO-20241184731","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",4,2024,"June",1,153,"Saturday  ",4,"D32","Single Home, House (Attach Garage, Cottage, Mobile)","House",1610,130,"Robbery - Home Invasion","Robbery","039","Bedford Park-Nortown (39)","039","Bedford Park-Nortown (39)",-79.4290761102268,43.7329833631062
-8851607.78622803,5406477.20807183,392851,"GO-20241184531","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",3,2024,"June",1,153,"Saturday  ",3,"D22","Dealership (Car, Motorcycle, Marine, Trailer, Etc.)","Commercial",2135,210,"Theft Of Motor Vehicle","Auto Theft","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5153456339508,43.6177486275434
-8836352.39778895,5412400.56292985,392852,"GO-20241184431","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",2,2024,"June",1,153,"Saturday  ",2,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1480,100,"Assault - Resist/ Prevent Seiz","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3783041481032,43.6562583953621
-8836352.39778895,5412400.56292985,392853,"GO-20241184431","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",2,2024,"June",1,153,"Saturday  ",2,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3783041481032,43.6562583953621
-8836352.39778895,5412400.56292985,392854,"GO-20241184431","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",2,2024,"June",1,153,"Saturday  ",2,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1480,100,"Assault - Resist/ Prevent Seiz","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3783041481032,43.6562583953621
-8841610.12387187,5419287.52460382,392855,"GO-20241183834","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",0,2024,"June",1,153,"Saturday  ",0,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","102","Forest Hill North (102)","102","Forest Hill North (102)",-79.4255351054643,43.7010018714161
-8834983.24697771,5412889.24744297,392856,"GO-20241184682","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",4,2024,"June",1,153,"Saturday  ",4,"D51","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1610,100,"Robbery With Weapon","Robbery","072","Regent Park (72)","072","Regent Park (72)",-79.3660048573904,43.6594343985382
-8856527.55824808,5407448.83777616,392857,"GO-20241184946","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",6,2024,"June",1,153,"Saturday  ",6,"D22","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.5595406977707,43.624067219478
-8843315.5622932,5415798.99277948,392858,"GO-20241189203","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",21,2024,"June",1,153,"Saturday  ",18,"D13","Bar / Restaurant","Commercial",1430,100,"Assault","Assault","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4408553193094,43.678341614195
-8836951.57105196,5429902.9917339,392859,"GO-20241190209","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",20,2024,"June",1,153,"Saturday  ",20,"D33","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","052","Bayview Village (52)","052","Bayview Village (52)",-79.3836866130519,43.7699034902623
-8838585.07559757,5409945.2535224,392860,"GO-20241191105","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",23,2024,"June",1,153,"Saturday  ",17,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1460,100,"Assault Peace Officer","Assault","165","Harbourfront-CityPlace (165)","077","Waterfront Communities-The Island (77)",-79.3983606338784,43.6402985794023
-8843188.48007383,5411462.90460907,392861,"GO-20241188488","2024/06/01 05:00:00+00","2023/09/18 05:00:00+00",2024,"June",1,153,"Saturday  ",16,2023,"September",18,261,"Monday    ",16,"D11","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,110,"Assault Bodily Harm","Assault","083","Dufferin Grove (83)","083","Dufferin Grove (83)",-79.4397137200942,43.650163999782
-8829713.90793419,5433397.48318879,392862,"GO-20241186869","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",12,2024,"June",1,153,"Saturday  ",12,"D42","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","147","L'Amoreaux West (147)","117","L'Amoreaux (117)",-79.3186695786422,43.7925677771799
-8819001.57967916,5426724.63240014,392863,"GO-20241188482","2024/06/01 05:00:00+00","2024/05/25 05:00:00+00",2024,"June",1,153,"Saturday  ",22,2024,"May",25,146,"Saturday  ",16,"D43","Apartment (Rooming House, Condo)","Apartment",1420,100,"Assault With Weapon","Assault","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2224390972263,43.7492820861616
-8851607.78622803,5406477.20807183,392864,"GO-20241184531","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",3,2024,"June",1,153,"Saturday  ",3,"D22","Dealership (Car, Motorcycle, Marine, Trailer, Etc.)","Commercial",2135,210,"Theft Of Motor Vehicle","Auto Theft","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5153456339508,43.6177486275434
-8839011.95256024,5422998.04259953,392865,"GO-20241189396","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",18,2024,"June",1,153,"Saturday  ",18,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","105","Lawrence Park North (105)","105","Lawrence Park North (105)",-79.4021953350534,43.725094674516
-8839011.95256024,5422998.04259953,392866,"GO-20241189396","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",18,2024,"June",1,153,"Saturday  ",18,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","105","Lawrence Park North (105)","105","Lawrence Park North (105)",-79.4021953350534,43.725094674516
-8815920.8358146,5428703.72336075,392867,"GO-20241189969","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",20,2024,"June",1,153,"Saturday  ",20,"D43","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","136","West Hill (136)","136","West Hill (136)",-79.1947643043253,43.7621233930652
-8857247.36933382,5417718.973278,392868,"GO-20241189275","2024/06/01 05:00:00+00","2024/05/27 05:00:00+00",2024,"June",1,153,"Saturday  ",18,2024,"May",27,148,"Monday    ",21,"D23","Apartment (Rooming House, Condo)","Apartment",1420,100,"Assault With Weapon","Assault","007","Willowridge-Martingrove-Richview (7)","007","Willowridge-Martingrove-Richview (7)",-79.5660068713507,43.690814181064
-8841978.18161935,5409691.98855568,392869,"GO-20241188871","2024/06/01 05:00:00+00","2024/05/31 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"May",31,152,"Friday    ",17,"D14","Apartment (Rooming House, Condo)","Apartment",1420,100,"Assault With Weapon","Assault","085","South Parkdale (85)","085","South Parkdale (85)",-79.4288414237182,43.6386520835864
-8844478.95082557,5422776.59376627,392870,"GO-20241188352","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"June",1,153,"Saturday  ",16,"D32","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4513062163045,43.7236570551509
-8840822.7069009,5433255.2724615,392871,"GO-20241190834","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",22,2024,"June",1,153,"Saturday  ",22,"D32","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","050","Newtonbrook East (50)","050","Newtonbrook East (50)",-79.4184616177247,43.7916456059446
-8843861.32802675,5433010.58556724,392872,"GO-20241185857","2024/06/01 05:00:00+00","2024/05/31 05:00:00+00",2024,"June",1,153,"Saturday  ",12,2024,"May",31,152,"Friday    ",22,"D32","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","036","Newtonbrook West (36)","036","Newtonbrook West (36)",-79.4457580161255,43.7900588913059
-8844478.95082557,5422776.59376627,392873,"GO-20241189819","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"June",1,153,"Saturday  ",19,"D32","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2133,200,"Theft Over - Shoplifting","Theft Over","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4513062163045,43.7236570551509
-8838937.84773182,5414077.75439482,392874,"GO-20241185725","2024/06/01 05:00:00+00","2024/05/30 05:00:00+00",2024,"June",1,153,"Saturday  ",9,2024,"May",30,151,"Thursday  ",21,"D53","Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)","Commercial",2135,210,"Theft Of Motor Vehicle","Auto Theft","095","Annex (95)","095","Annex (95)",-79.4015296396736,43.6671579095494
-8828576.26637553,5425108.5073697,392875,"GO-20241185507","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",8,2024,"June",1,153,"Saturday  ",7,"D41","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","119","Wexford/Maryvale (119)","119","Wexford/Maryvale (119)",-79.3084499710503,43.7387938353503
-8828447.42308182,5419486.40960654,392876,"GO-20241189662","2024/06/01 05:00:00+00","2024/05/31 05:00:00+00",2024,"June",1,153,"Saturday  ",21,2024,"May",31,152,"Friday    ",23,"D55","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","054","O'Connor-Parkview (54)","054","O'Connor-Parkview (54)",-79.3072925524556,43.7022934987595
-8843992.70751242,5412586.26545911,392877,"GO-20241189726","2024/06/01 05:00:00+00","2024/05/31 05:00:00+00",2024,"June",1,153,"Saturday  ",19,2024,"May",31,152,"Friday    ",17,"D11","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1430,100,"Assault","Assault","171","Junction-Wallace Emerson (171)","093","Dovercourt-Wallace Emerson-Junction (93)",-79.446938217686,43.6574653119252
-8842841.89808251,5409704.20206537,392878,"GO-20241185730","2024/06/01 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",1,153,"Saturday  ",9,2024,"June",1,153,"Saturday  ",7,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","085","South Parkdale (85)","085","South Parkdale (85)",-79.436600321132,43.6387314862785
